state,zip,store_id,store_address,county,geo,whole_milk,milk_2pct,milk_1pct,milk_fatfree,pct_black,pct_white,pct_hisp,median_income,population,class_I_diff_cwt
GA,30534,3874,"98 Power Center Dr, Dawsonville, GA 30534",Cherokee,rural,3.14,3.14,3.14,3.14,1.2,89.6,5.7,84601.0,31721,5.6
GA,30538,1122,"3886 Hwy 17 S, Toccoa, GA 30538",Franklin,rural,3.96,3.96,3.96,3.96,3.7,93.7,2.0,51789.0,3568,5.6
GA,30540,1070,"88 Highland Xing, East Ellijay, GA 30540",Gilmer,rural,2.99,2.99,2.99,2.99,0.2,83.5,14.0,71806.0,19846,5.6
GA,30566,3627,"3875 Mundy Mill Rd, Oakwood, GA 30566",Hall,rural,3.36,3.36,3.36,3.36,4.8,53.7,36.0,63375.0,8643,5.6
GA,30605,2811,4375 Lexington Rd,Clarke,urban,3.0,3.0,3.0,3.0,24.7,58.6,9.1,46701.0,42360,5.8
GA,30606,5267|1400,3130 Atlanta Hwy,Clarke,urban,3.0,3.0,3.0,3.0,21.1,60.9,9.3,58727.0,47603,5.8
GA,30635,1701,"955 Elbert St, Elberton, GA 30635",Elbert,rural,3.86,3.86,3.86,3.86,31.3,59.7,5.4,44933.0,15097,5.8
GA,30643,1111,"1572 Anderson Hwy, Hartwell, GA 30643",Hart,rural,4.0,4.0,4.0,4.0,22.6,69.6,3.6,60331.0,16189,5.6
GA,30650,1363,"1681 Eatonton Rd, Madison, GA 30650",Greene,rural,4.0,4.0,4.0,4.0,25.4,69.6,3.3,80276.0,13525,5.8
GA,30655,780,"2050 W Spring St, Monroe, GA 30655",Walton,rural,4.0,4.0,4.0,4.0,28.7,64.3,3.1,65622.0,28081,5.8
GA,30680,520,"440 Atlanta Hwy N.w., Winder, GA 30680",Barrow,rural,3.06,3.06,3.06,3.06,13.5,66.6,11.4,74081.0,46599,5.8
GA,30701,1215,"450 W Belmont Dr, Calhoun, GA 30701",Floyd,rural,3.28,3.28,3.28,3.28,3.5,71.7,20.5,58209.0,42396,5.6
GA,30720,4528|5173,98 West Walnut Ave,Whitfield,rural,3.26,3.26,3.26,3.26,3.2,54.3,36.1,64034.0,26530,5.4
GA,30721,669,2545 E Walnut Ave,Murray,rural,3.26,3.26,3.26,3.26,3.4,47.6,47.2,51775.0,53067,5.4
GA,30728,2988,"2625 N Hwy 27, La Fayette, GA 30728",Walker,rural,3.96,3.96,3.96,3.96,3.8,87.3,3.8,46702.0,18735,5.4
GA,30742,3635|1458,1155 Battlefield Pkwy,Catoosa,urban,3.18,3.18,3.18,3.18,4.8,83.8,1.6,44294.0,7675,5.4
GA,30753,756,"13427 Highway 27, Trion, GA 30753",Chattooga,rural,3.96,3.96,3.96,3.96,14.2,70.6,13.3,47017.0,8343,5.4
GA,30809,3570,"4469 Washington Rd, Evans, GA 30809",Columbia,urban,2.67,2.67,2.67,2.67,11.5,71.1,8.3,125020.0,52186,5.8
GA,30813,7339|5735,5303-a Wrightsboro Rd,Columbia,rural,2.67,2.67,2.67,2.67,26.4,52.4,9.7,81133.0,48866,5.8
GA,30815,2465,"3697 Windsor Spring Rd, Hephzibah, GA 30815",Burke,rural,2.67,2.67,2.67,2.67,61.2,27.8,3.9,62081.0,42958,6.0
GA,30824,1658,"2205 Harrison Rd Se, Thomson, GA 30824",Columbia,rural,3.82,3.82,3.82,3.82,45.0,48.9,3.9,55540.0,17446,5.8
GA,30830,2754,"1500 N Liberty St, Waynesboro, GA 30830",Burke,rural,3.82,3.82,3.82,3.82,52.1,39.6,3.4,52202.0,14388,6.0
GA,30906,1293,3209 Deans Bridge Rd,Richmond,rural,2.67,,,,64.3,28.0,3.3,44271.0,62166,6.0
GA,30907,4206|1227|5813,300 South Belair Rd,Columbia,urban,2.67,,2.67,2.67,13.1,69.8,5.4,77831.0,47624,5.8
GA,30909,4144,3338 Wrightsboro Road,Columbia,urban,2.72,2.72,2.72,2.72,44.1,39.1,7.1,64647.0,43729,5.8
GA,31014,7246,"366 Hwy 26 East, Cochran, GA 31014",Bleckley,rural,4.0,4.0,4.0,4.0,31.7,63.3,3.2,55207.0,13086,5.8
GA,31015,1006,"1215 E 16th Ave, Cordele, GA 31015",Crisp,rural,4.0,4.0,4.0,4.0,47.2,47.0,3.7,45578.0,19049,5.8
GA,31021,555,"2423 Us Highway 80 W, Dublin, GA 31021",Laurens,rural,3.18,3.18,3.18,3.18,47.4,49.5,0.7,46258.0,27169,5.8
GA,31023,1018,"1099 Indian Dr, Eastman, GA 31023",Dodge,rural,4.0,4.0,4.0,4.0,23.5,69.4,4.7,45084.0,14404,5.8
GA,31024,5482,"201 Walmart Dr, Eatonton, GA 31024",Putnam,rural,3.82,3.82,3.82,3.82,25.7,65.0,6.5,60102.0,21165,5.8
GA,31029,907,"180 N Lee St, Forsyth, GA 31029",Butts,rural,4.0,4.0,4.0,4.0,22.2,72.5,2.8,70177.0,17227,5.8
GA,31061,1121,"2592 N Columbia St, Milledgeville, GA 31061",Baldwin,rural,3.82,3.82,3.82,3.82,42.4,51.0,2.6,54391.0,41462,5.8
GA,31069,2733,"1009 Saint Patricks Dr, Perry, GA 31069",Houston,rural,3.37,3.37,3.37,3.37,25.7,63.2,4.6,66485.0,22168,5.8
GA,31082,1143,"1308 S Harris St, Sandersville, GA 31082",Baldwin,rural,3.8,3.8,3.8,3.82,46.5,45.2,2.7,47449.0,10333,5.8
GA,31088,920|3750,3009 Russell Parkway,Houston,urban,3.32,3.32,3.32,3.32,32.0,53.3,6.0,80716.0,58298,5.8
GA,31093,840|1367,515 N Houston Rd,Houston,urban,3.32,3.32,3.32,,45.2,39.0,9.5,45619.0,25566,5.8
GA,31206,1153,6020 Harrison Rd,Bibb,rural,3.12,3.12,3.12,3.12,78.5,12.2,6.4,28915.0,25919,5.8
GA,31210,2890,5955 Zebulon Rd,Bibb,rural,3.12,3.12,3.12,3.12,32.0,53.6,4.2,76214.0,33333,5.8
GA,31211,1076,1401 Gray Hwy,Bibb,rural,4.16,4.16,4.16,4.16,62.9,32.9,1.5,47560.0,14530,5.8
GA,31313,4519|4525|862,801-a East General Stewart Way,Liberty,rural,3.94,3.94,3.94,3.94,45.2,31.6,12.5,55579.0,42281,6.0
GA,31322,2860,"160 Pooler Pkwy, Pooler, GA 31322",Chatham,rural,3.06,3.06,3.06,3.06,30.6,53.4,6.3,90019.0,27465,6.0
GA,31326,1011,"434 S Columbia Ave, Rincon, GA 31326",Effingham,rural,3.82,3.82,3.82,3.82,16.4,72.2,6.5,76960.0,23050,6.0
GA,31406,605,1955 E Montgomery Xrd,Chatham,urban,3.06,3.06,3.06,3.02,36.9,48.8,6.2,62698.0,34090,6.0
GA,31408,6592,251 Robert B Miller Rd,Chatham,rural,3.06,,,,49.5,28.7,18.0,46635.0,11465,6.0
GA,31410,606,4725 Us Highway 80 E,Chatham,urban,3.34,3.34,3.28,3.24,2.2,86.2,3.1,89316.0,23676,6.0
GA,31419,4530|635|4556,10530 Abercorn St,Chatham,rural,3.06,3.06,3.06,3.06,38.9,41.3,11.0,66078.0,58073,6.0
GA,31501,4527,1630 Plant Ave,Ware,urban,4.0,4.0,4.0,4.0,46.4,49.2,1.9,38633.0,13703,6.0
GA,31503,556,2425 Memorial Dr,Brantley,rural,4.0,,,,19.6,69.6,7.3,50559.0,22394,6.0
GA,31513,5392,"980 W Parker St, Baxley, GA 31513",Appling,rural,4.0,4.0,4.0,4.0,19.3,67.3,10.5,42244.0,15910,6.0
GA,31520,2840,11 Glynn Plaza,Glynn,urban,4.0,4.0,4.0,4.0,49.5,34.4,8.9,35181.0,22264,6.0
GA,31525,639,150 Altama Connector,Glynn,rural,4.0,4.0,4.0,4.0,24.4,61.6,8.2,64856.0,29500,6.0
GA,31533,593,"1450 Bowens Mill Rd Se, Douglas, GA 31533",Coffee,rural,4.0,4.0,4.0,4.0,35.1,50.3,12.5,45223.0,17049,6.0
GA,31539,1061,"136 E Jarman St, Hazlehurst, GA 31539",Appling,rural,4.0,4.0,4.0,4.0,16.0,69.1,13.2,41219.0,14291,6.0
GA,31545,2630,"1100 N 1st St, Jesup, GA 31545",Wayne,rural,4.0,4.0,4.0,4.0,21.6,67.5,7.0,41670.0,15125,6.0
GA,31558,836,"6586 Ga Highway 40 E, Saint Marys, GA 31558",Camden,rural,4.0,4.0,4.0,4.0,12.8,71.1,8.7,68360.0,22179,6.0
GA,31601,899,340 Norman Dr,Brooks,rural,4.0,4.0,4.0,4.0,59.8,30.9,6.9,32903.0,31587,6.0
GA,31602,2615,3274 Inner Perimeter Rd,Brooks,rural,4.0,4.0,4.0,4.0,40.0,47.5,6.4,50502.0,36019,6.0
GA,31605,6732,4196 Bemiss Rd,Lowndes,rural,4.0,4.0,4.0,4.0,26.7,58.9,7.1,69437.0,23883,6.0
GA,31620,7194,"351 Alabama Rd, Adel, GA 31620",Cook,rural,4.0,4.0,4.0,4.0,24.3,66.9,3.4,48177.0,11334,6.0
GA,31701,4517,2586 N Slappey Blvd,Dougherty,rural,3.26,,,,75.7,20.3,2.1,32611.0,16667,5.8
GA,31705,5797,262 Cordele Rd,Dougherty,rural,3.32,3.32,3.32,3.32,67.2,22.3,6.4,36805.0,30130,5.8
GA,31707,2801|588,108 S Westover Blvd,Dougherty,urban,3.26,3.26,3.26,3.26,63.3,29.5,2.7,47286.0,25119,5.8
GA,31709,758,"1711 E Lamar St, Americus, GA 31709",Sumter,rural,4.0,4.0,4.0,4.0,50.3,38.8,5.8,37915.0,16442,5.8
GA,31730,843,"165 Us Highway 19 S, Camilla, GA 31730",Decatur,rural,4.16,4.0,4.16,4.16,55.5,32.9,4.8,48527.0,8351,6.0
GA,31750,686,"120 Benjamin H Hill Dr W, Fitzgerald, GA 31750",Ben Hill,rural,4.0,4.0,4.0,4.0,35.7,54.9,7.8,37972.0,17957,6.0
GA,31757,889,"15328 Us Highway 19 S, Thomasville, GA 31757",Thomas,rural,3.77,3.77,4.0,4.0,20.3,71.3,6.2,74653.0,11577,6.0
GA,31788,952,"641 Veterans Pkwy S, Moultrie, GA 31788",Brooks,rural,4.0,4.0,4.0,4.0,15.8,52.5,30.6,47875.0,10598,6.0
GA,31791,7245,"1102 E Franklin St, Sylvester, GA 31791",Dougherty,rural,4.0,4.0,4.0,4.0,38.6,57.2,0.4,58952.0,11240,5.8
GA,31793,1072,1830 Us Highway 82 W,Tift,rural,3.48,3.48,4.0,3.48,10.6,74.1,12.8,73070.0,9370,5.8
GA,31794,5198,1810 Tift Ave N,Berrien,rural,4.0,4.0,4.0,4.0,36.7,47.0,11.4,46613.0,27873,6.0
GA,31903,1338,3515 Victory Drive,Muscogee,urban,2.92,2.92,2.92,2.92,76.8,9.2,9.9,27926.0,20404,5.8
GA,31904,4426,1042 Manchester Expy,Muscogee,urban,2.92,,,,26.2,59.7,5.8,62089.0,34301,5.8
GA,31907,5907,4909 Buena Vista Rd,Muscogee,urban,2.92,2.92,2.92,2.92,64.3,22.7,5.9,53099.0,62140,5.8
GA,31909,4421|1311|4200|4283,7400 Blackmon Rd,Muscogee,urban,2.92,2.92,2.92,2.92,24.2,54.1,11.5,66488.0,39578,5.8
GA,39819,5422,"500 E Alice St, Bainbridge, GA 39819",Decatur,rural,5.08,5.08,5.08,5.08,42.3,43.0,7.7,43494.0,12106,6.0
GA,39828,858,"361 8th Ave Ne, Cairo, GA 39828",Grady,rural,5.08,5.08,5.08,5.08,41.2,42.0,15.4,46433.0,14929,6.0
HI,96707,3883,"91-600 Farrington Hwy, Kapolei, HI 96707",Honolulu,urban,6.28,6.28,6.28,6.28,4.2,18.2,14.1,116075.0,49623,
HI,96720,2473,"325 E Makaala St, Hilo, HI 96720",Hawaii,rural,6.28,6.28,6.28,6.28,0.7,16.8,13.2,75265.0,50453,
HI,96732,3290,"101 Pakaula St, Kahului, HI 96732",Maui,urban,6.28,6.28,6.28,6.28,1.2,10.2,9.1,98520.0,25902,
HI,96740,2321,"75-1015 Henry St, Kailua Kona, HI 96740",Hawaii,rural,6.28,6.28,6.28,6.28,1.0,42.0,8.5,90094.0,40886,
HI,96766,2308,"3-3300 Kuhio Hwy, Lihue, HI 96766",Kauai,rural,6.28,6.28,6.28,6.28,1.2,13.3,13.2,88449.0,17604,
HI,96782,5274,"1131 Kuala St, Pearl City, HI 96782",Honolulu,urban,6.28,6.28,6.28,6.28,1.8,9.9,10.3,105142.0,38674,
HI,96789,2126,"95-550 Lanikuhana Ave, Mililani, HI 96789",Honolulu,urban,6.28,6.28,6.28,6.28,2.7,11.5,10.4,119475.0,54362,
HI,96797,2314,"94-595 Kupuohi St, Waipahu, HI 96797",Honolulu,urban,6.28,6.28,6.28,6.28,0.9,5.2,7.7,104590.0,72605,
HI,96813,3149,1032 Fort Street Mall,Honolulu,urban,6.28,,,,2.4,14.1,8.9,86355.0,25957,
HI,96814,3478,700 Keeaumoku St,Honolulu,urban,6.28,6.28,6.28,6.28,0.9,13.4,8.7,74221.0,22723,
IA,50009,2764,"3501 8th St Sw, Altoona, IA 50009",Polk,rural,3.06,3.06,3.06,3.06,3.2,86.9,4.5,91207.0,21402,2.7
IA,50010,749|4256,3105 Grand Ave,Story,rural,3.32,3.32,3.32,3.32,3.4,78.3,4.4,64573.0,33397,2.7
IA,50021,892,"1002 Se National Dr, Ankeny, IA 50021",Polk,urban,3.06,3.06,3.06,3.06,1.5,87.7,5.0,91397.0,27375,2.7
IA,50022,3394,"1905 E 7th St, Atlantic, IA 50022",Audubon,rural,3.57,3.57,3.57,3.57,1.1,94.5,2.7,59538.0,8664,2.7
IA,50036,1389,"1515 S Marshall St, Boone, IA 50036",Boone,rural,3.57,3.57,3.57,3.57,1.1,93.0,2.9,72440.0,16418,2.7
IA,50111,5748,"2150 E 1st St, Grimes, IA 50111",Dallas,rural,3.06,3.06,3.06,3.06,1.0,89.9,5.0,100971.0,15745,2.7
IA,50112,647,"415 Industrial Ave, Grinnell, IA 50112",Jasper,rural,3.57,3.57,3.57,3.57,1.6,89.7,2.8,61467.0,11827,2.9
IA,50125,1491,"1500 N Jefferson Way, Indianola, IA 50125",Warren,rural,3.57,3.57,3.57,3.57,0.6,92.5,2.6,84173.0,20364,2.7
IA,50126,1546,"840 S Oak St, Iowa Falls, IA 50126",Franklin,rural,3.72,3.72,3.72,3.72,0.6,94.0,4.6,60313.0,6402,2.7
IA,50138,2935,"814 W Bell Ave, Knoxville, IA 50138",Marion,rural,3.56,3.56,3.56,3.56,0.5,93.5,2.2,65341.0,12086,2.9
IA,50158,581,"2802 S Center St, Marshalltown, IA 50158",Marshall,rural,3.12,3.12,3.12,3.12,2.1,60.1,30.2,68322.0,31047,2.9
IA,50208,748,"300 Iowa Speedway Dr, Newton, IA 50208",Jasper,rural,3.57,3.57,3.57,3.57,3.0,88.7,3.9,57274.0,20339,2.9
IA,50213,4606,"2400 College Dr, Osceola, IA 50213",Clarke,rural,3.72,3.72,3.72,3.72,0.0,74.3,20.4,63427.0,7448,2.9
IA,50219,751,"1650 Washington St, Pella, IA 50219",Mahaska,rural,3.56,3.56,3.56,3.56,0.5,94.6,2.4,86588.0,13940,2.9
IA,50266,3762,"6365 Stagecoach Dr, West Des Moines, IA 50266",Dallas,urban,3.06,3.06,3.06,3.06,3.4,80.2,4.8,83166.0,35508,2.7
IA,50320,1723,5101 Se 14th St,Polk,urban,3.06,3.06,3.06,3.06,7.3,57.1,17.7,83074.0,23709,2.7
IA,50324,1764,1001 73rd St,Polk,urban,3.06,3.06,3.06,3.06,5.4,78.5,8.7,85055.0,5200,2.7
IA,50401,810,"4151 4th St Sw, Mason City, IA 50401",Cerro Gordo,rural,3.52,3.52,3.52,3.52,2.1,88.0,6.2,61703.0,28909,2.9
IA,50501,886,"3036 1st Ave S, Fort Dodge, IA 50501",Webster,rural,2.66,2.66,2.66,2.66,4.3,82.3,7.0,64013.0,28530,2.7
IA,50588,1526,"1831 Lake Ave, Storm Lake, IA 50588",Buena Vista,rural,3.48,3.48,3.48,3.48,3.5,42.2,35.3,56608.0,13263,2.6
IA,50613,753,"525 Brandilynn Blvd, Cedar Falls, IA 50613",Black Hawk,rural,3.32,3.32,3.32,3.32,1.1,90.6,2.8,72239.0,43732,2.9
IA,50644,750,"302 Enterprise Dr, Independence, IA 50644",Buchanan,rural,3.57,3.57,3.57,3.57,1.6,93.6,3.2,72893.0,8705,2.9
IA,50677,1005,"2700 4th St Sw, Waverly, IA 50677",Bremer,rural,3.57,3.57,3.57,3.57,2.1,89.8,3.0,83635.0,12746,2.9
IA,50702,1496,"1334 Flammang Dr, Waterloo, IA 50702",Black Hawk,urban,3.32,3.32,3.32,3.32,12.2,70.7,8.2,58418.0,20818,2.9
IA,50801,1435,"806 Laurel St, Creston, IA 50801",Adair,rural,3.57,3.57,3.57,3.57,0.3,94.6,1.4,55413.0,8957,2.7
IA,51031,1625,"1111 Holton Dr, Le Mars, IA 51031",Plymouth,rural,3.48,3.48,3.48,3.48,3.1,87.1,7.7,75540.0,12595,2.6
IA,51106,1361,3400 Singing Hills Blvd,Woodbury,rural,3.26,3.26,3.26,3.26,4.9,80.5,8.9,74750.0,27652,2.6
IA,51108,3590,3101 Floyd Blvd,Plymouth,rural,3.26,3.26,3.26,3.26,0.3,78.0,19.6,71176.0,5555,2.6
IA,51250,1152,"255 16th St Sw, Sioux Center, IA 51250",Sioux,rural,3.48,3.48,3.48,3.48,0.7,85.3,11.3,87323.0,9667,2.6
IA,51301,2714,"500 11th St Sw, Spencer, IA 51301",Clay,rural,3.48,3.48,3.48,3.48,0.5,91.6,4.5,59987.0,12326,2.6
IA,51360,1415,"2200 17th St, Spirit Lake, IA 51360",Dickinson,rural,3.48,3.48,3.48,3.48,0.1,93.0,1.6,74375.0,8533,2.7
IA,51401,1787,"2014 Kittyhawk Rd, Carroll, IA 51401",Carroll,rural,3.48,3.48,3.48,3.48,1.5,92.7,4.0,66768.0,12174,2.7
IA,51442,1732,"510 Avenue C, Denison, IA 51442",Crawford,rural,3.52,3.52,3.52,3.52,3.5,46.1,44.0,59325.0,9648,2.6
IA,51501,1965|3150,3201 Manawa Centre Dr,Pottawattamie,urban,3.02,3.02,3.02,3.02,1.8,78.5,14.4,56054.0,35400,2.7
IA,51601,1683,"705 S Fremont St, Shenandoah, IA 51601",Fremont,rural,3.58,3.58,3.58,3.58,1.0,90.5,3.8,54423.0,5560,2.7
IA,52003,2004,"4200 Dodge St, Dubuque, IA 52003",Dubuque,rural,2.77,2.77,2.77,2.77,0.2,93.6,3.3,91703.0,13820,3.1
IA,52057,1506,"1220 W Main St, Manchester, IA 52057",Delaware,rural,3.57,3.57,3.57,3.57,0.0,93.0,2.1,73066.0,8082,2.9
IA,52060,1509,"103 E Carlisle, Maquoketa, IA 52060",Clinton,rural,2.98,2.98,2.98,2.98,1.6,94.1,0.9,60000.0,7974,3.1
IA,52101,913,"1798 Old Stage Rd, Decorah, IA 52101",Allamakee,rural,3.76,3.76,3.76,3.76,0.7,94.5,2.2,64302.0,12962,2.9
IA,52205,646,"101 115th St, Anamosa, IA 52205",Jones,rural,3.98,3.98,3.98,3.98,4.1,91.1,1.5,66635.0,8537,3.1
IA,52241,2827,"2801 Commerce Dr, Coralville, IA 52241",Johnson,urban,3.16,3.16,3.16,3.16,13.9,67.8,4.2,67691.0,22494,2.9
IA,52246,1721,"919 Highway 1 W, Iowa City, IA 52246",Johnson,urban,3.16,,,,13.1,64.5,6.3,51627.0,22340,2.9
IA,52302,3630,"5491 Highway 151, Marion, IA 52302",Linn,rural,2.63,2.63,2.63,2.63,2.5,89.7,3.2,82242.0,42803,2.9
IA,52353,1475,"2485 Highway 92, Washington, IA 52353",Washington,rural,3.86,3.86,3.86,3.86,1.0,83.4,12.2,60409.0,8930,2.9
IA,52402,1528,2645 Blairs Ferry Rd Ne,Linn,urban,2.53,2.53,2.53,2.53,5.3,77.0,3.9,71048.0,42648,2.9
IA,52404,2716,3601 29th Ave Sw,Johnson,rural,2.63,2.63,2.63,2.63,10.4,76.8,5.1,61783.0,41433,2.9
IA,52501,1285,"1940 Venture Dr, Ottumwa, IA 52501",Keokuk,rural,3.62,3.62,3.62,3.62,3.4,76.8,13.2,55801.0,30535,2.9
IA,52544,1621,"23148 Hwy 5, Centerville, IA 52544",Appanoose,rural,3.76,3.76,3.76,3.76,0.6,93.1,3.1,43810.0,7873,2.9
IA,52556,985,"2701 W Burlington Ave, Fairfield, IA 52556",Jefferson,rural,3.86,3.86,3.86,3.86,5.5,81.6,4.0,49840.0,11647,2.9
IA,52577,1393,"2203 Avenue A West, Oskaloosa, IA 52577",Mahaska,rural,3.57,3.57,3.57,3.57,2.0,91.5,2.8,63961.0,14437,2.9
IA,52632,1431,"300 No. Park Drive, Keokuk, IA 52632",Lee,rural,2.96,2.96,2.96,2.96,3.7,88.4,4.0,49639.0,12087,3.1
IA,52641,784,"1045 N Grand Ave, Mount Pleasant, IA 52641",Henry,rural,3.87,3.87,3.87,3.87,3.8,81.7,7.3,62790.0,12812,2.9
IA,52655,797,"324 W Agency Rd, West Burlington, IA 52655",Des Moines,rural,3.62,3.62,3.62,3.62,12.5,79.5,1.8,51927.0,4174,3.1
IA,52732,2889,"2715 S 25th St, Clinton, IA 52732",Clinton,rural,3.26,3.26,3.26,3.26,4.9,86.4,4.6,55714.0,25984,3.1
IA,52761,559,"3003 N Highway 61, Muscatine, IA 52761",Louisa,rural,3.96,3.96,3.96,3.96,3.4,75.4,17.2,63371.0,30357,3.1
IA,52772,841,"1126 Highway 38 North, Tipton, IA 52772",Cedar,rural,4.0,4.0,4.0,4.0,0.6,95.2,1.9,78986.0,5289,3.1
IA,52806,5115,3101 W Kimberly Rd,Scott,rural,3.56,3.56,3.56,3.56,11.5,75.2,6.5,68863.0,27733,3.1
IA,52807,1241,5811 Elmore Ave,Scott,rural,3.56,3.56,3.56,3.56,10.0,75.6,6.2,66332.0,16806,3.1
ID,83202,1995,"4240 Yellowstone Ave, Chubbuck, ID 83202",Bannock,rural,4.0,4.0,4.0,4.0,0.2,75.9,11.5,63942.0,22716,2.0
ID,83221,1905,"565 Jensen Grove Dr, Blackfoot, ID 83221",Bingham,rural,4.0,4.0,4.0,4.0,0.2,74.9,16.9,69724.0,28822,2.0
ID,83301,3897,"252 Cheney Dr W, Twin Falls, ID 83301",Jerome,rural,3.46,3.46,3.46,3.46,0.7,76.4,16.1,59443.0,61291,1.7
ID,83318,1900,"385 N Overland Ave, Burley, ID 83318",Cassia,rural,4.0,4.0,4.0,4.0,0.1,63.2,31.4,63511.0,19324,1.7
ID,83338,2831,"2680 S Lincoln Ave, Jerome, ID 83338",Gooding,rural,3.46,3.46,3.46,3.46,0.0,57.6,38.5,67941.0,21284,1.7
ID,83402,5494,"500 S Utah Ave, Idaho Falls, ID 83402",Bingham,rural,4.0,4.0,4.0,4.0,0.4,75.0,19.8,69153.0,28037,2.0
ID,83406,1902,"1201 S 25th E, Ammon, ID 83406",Bonneville,rural,4.0,4.0,4.0,4.0,0.2,85.3,9.9,77958.0,19251,2.0
ID,83440,1878,"1450 North 2nd East, Rexburg, ID 83440",Fremont,rural,4.0,4.0,4.0,4.0,0.8,86.1,8.5,52131.0,49410,2.0
ID,83605,4494,622 E. Ustick Road,Canyon,urban,3.36,,,,0.5,52.7,40.6,58952.0,39636,1.7
ID,83607,2780,5108 Cleveland Blvd,Canyon,rural,3.36,,,,0.0,68.9,26.2,72566.0,34178,1.7
ID,83642,2862|3093,4051 E Fairview Ave,Ada,urban,3.36,3.36,3.36,3.36,0.7,84.2,8.9,93169.0,54645,1.7
ID,83646,5841,5001 N. Ten Mile Rd.,Ada,urban,3.36,3.36,3.36,3.36,1.9,81.6,8.7,94063.0,72804,1.7
ID,83647,2782,"2745 American Legion Blvd, Mountain Home, ID 83647",Elmore,rural,3.36,3.36,3.36,3.36,1.6,72.7,17.1,54487.0,22106,1.7
ID,83651,4180,175 S Middleton Rd,Canyon,urban,3.36,3.36,3.36,3.36,0.1,69.8,25.5,65527.0,36863,1.7
ID,83686,2781,2100 12th Ave Rd,Canyon,rural,3.36,3.36,3.36,3.36,0.7,73.2,20.9,79157.0,56267,1.7
ID,83687,3739,5875 E Franklin Rd,Ada,rural,3.36,3.36,3.36,3.36,1.7,70.9,21.0,66730.0,37095,1.7
ID,83704,3094,3233 N. Cole Rd.,Ada,urban,3.36,3.36,3.36,3.36,0.9,77.2,14.2,68285.0,40520,1.7
ID,83709,2508,8300 W Overland Rd,Ada,urban,3.36,3.36,3.36,3.36,2.1,83.5,7.6,84598.0,58321,1.7
ID,83714,2861,"7319 W State St, Garden City, ID 83714",Ada,rural,3.36,3.36,3.36,3.36,0.6,86.7,8.6,78886.0,26202,1.7
ID,83835,3511,"550 W Honeysuckle Ave, Hayden, ID 83835",Kootenai,rural,3.53,3.53,3.53,3.53,0.4,92.9,3.4,77219.0,23229,2.4
ID,83843,5869,"2470 W Pullman Rd, Moscow, ID 83843",Latah,rural,3.56,3.56,3.56,3.56,1.7,85.6,4.5,56720.0,24223,2.2
